,IsCanceled
3138,0
32226,1
18206,1
44693,0
60936,0
51512,0
14846,1
22752,1
23156,1
47088,0
14299,1
69987,0
30739,1
4905,1
40177,0
16809,1
31252,1
7402,1
63268,0
22962,1
42005,0
77846,0
67557,0
24726,1
7595,1
11950,1
2092,0
6434,0
69817,0
21740,1
70499,0
50340,0
28692,1
13755,1
26030,1
44293,0
65505,0
76831,0
24772,1
22267,1
9569,1
49714,0
21885,1
51986,0
57965,0
37205,1
30630,1
78399,0
26514,1
39534,0
18493,1
68714,0
33296,1
79147,0
25045,1
23381,1
3256,1
11395,1
62258,0
71469,0
55236,0
55202,0
74470,0
6365,0
65718,0
7996,1
45102,0
53488,0
30731,1
42211,0
64628,0
75557,0
76655,0
4165,0
47553,0
9189,0
1301,0
71938,0
67887,0
56213,0
56898,0
56579,0
50930,0
45177,0
74324,0
52996,0
42575,0
51493,0
30770,1
28675,1
78938,0
17939,1
28882,1
7288,1
69836,0
12178,1
69010,0
9110,1
1225,1
60890,0
11239,1
41760,1
68797,0
65395,0
61473,0
57069,0
73870,0
76310,0
52832,0
79160,0
65325,0
61583,0
18526,1
41207,0
27459,1
3465,1
54738,0
39006,0
65853,0
32733,1
55391,0
9613,1
69735,0
18419,1
46819,0
45733,0
77891,0
6788,0
14470,1
39805,1
53263,0
11207,1
14279,1
24016,1
59389,0
46484,0
10752,1
59987,0
79291,0
28087,1
5296,0
1095,0
8580,1
26520,1
20383,1
12190,1
46900,0
61251,0
76950,0
58964,0
15489,1
19431,1
29915,1
31528,1
20339,1
1171,1
38359,1
48615,0
2058,0
57540,0
26399,1
52483,0
24715,1
58157,0
8432,0
45624,0
37563,0
71625,0
61206,0
41733,1
51638,0
27315,1
59319,0
28915,1
37804,0
1594,0
8354,1
25907,1
48477,0
14844,0
40339,1
2145,0
74595,0
78913,0
64857,0
79137,0
8191,1
40958,1
12374,1
75467,0
69821,0
17371,0
8819,1
55745,0
6087,0
6245,0
50425,0
1352,0
8697,1
31598,1
44466,0
10138,0
61582,0
65693,0
53412,0
58213,0
74483,0
57233,0
77566,0
49646,0
63753,0
42279,1
25470,1
66070,0
49336,0
57056,0
67487,0
56305,0
28078,1
15555,1
50176,0
30120,1
26411,1
45929,0
22810,1
33107,1
41077,1
53482,0
66185,0
9128,1
68776,0
50679,0
9370,1
57900,0
45482,0
25130,1
50494,0
38311,0
11597,1
56462,0
26243,1
60908,0
12405,1
55551,0
36731,1
46647,0
46716,0
37871,0
56954,0
60218,0
67543,0
26507,1
14556,1
21624,1
30856,1
5733,1
64388,0
19356,1
53802,0
76875,0
2153,0
40188,0
40444,1
37745,1
46230,0
5098,1
48790,0
65727,0
67869,0
59394,0
11038,1
6478,0
53309,0
72267,0
72549,0
14096,1
13623,1
60380,0
46976,0
75454,0
67629,0
78838,0
62866,0
6441,1
27645,1
50472,0
27260,1
69666,0
68257,0
24770,1
61736,0
15079,1
42127,1
8304,1
11100,0
27166,1
47366,0
30926,1
5797,0
2373,0
28365,1
6757,1
32005,1
65506,0
31865,1
38244,0
54943,0
23416,1
4690,0
25347,1
11907,1
38328,0
39506,0
43118,0
72418,0
29287,1
12854,1
32792,1
59392,0
50215,0
1606,0
68027,0
28095,1
68938,0
22544,1
44129,0
61324,0
20705,1
74637,0
46875,0
7358,0
57917,0
66569,0
11535,1
26099,1
75600,0
76168,0
16060,1
62141,0
27217,1
3071,0
10448,1
75155,0
37793,1
30430,1
33352,1
20863,1
74267,0
31422,1
30168,1
7017,1
69616,0
69609,0
65768,0
74272,0
22475,1
22769,1
6034,1
22541,1
1486,0
47444,0
64627,0
11125,0
4341,0
12614,1
12192,1
44158,0
59456,0
45603,0
77364,0
60414,0
41643,1
44212,0
76832,0
27312,1
19567,1
30149,1
16675,1
25157,1
11151,1
801,1
67589,0
57360,0
30490,1
44936,0
3051,0
10581,1
51714,0
55267,0
10799,0
78834,0
30672,1
17914,1
45358,0
29124,1
36467,1
16199,1
26908,1
37965,0
71395,0
77571,0
23047,1
52209,0
40948,1
50304,0
17709,1
46977,0
46781,0
20807,1
15549,1
13117,1
17520,1
40806,0
22983,1
26762,1
27619,1
54227,0
29964,1
55187,0
12009,1
304,0
29222,1
26047,1
61114,0
49747,0
27772,1
72547,0
17101,1
14588,1
44935,0
48723,0
16121,0
10109,1
40652,0
46225,0
37979,0
31509,1
28155,1
77096,0
27819,1
61059,0
73044,0
22251,1
32963,1
54939,0
69463,0
49764,0
73538,0
60300,0
27703,1
7450,1
7253,1
68724,0
69685,0
9273,1
22393,1
31339,1
58749,1
9697,1
2080,0
57221,0
16482,1
4822,0
19302,1
37197,1
6982,0
72439,0
47342,0
74984,0
5962,0
21080,1
74731,0
72045,0
71672,0
71020,0
12465,1
57801,0
41226,0
68352,0
1449,1
31256,1
17521,1
43840,0
43172,0
4649,0
23039,1
41427,0
64770,0
11422,1
8668,1
67911,0
48421,0
47529,0
50741,0
26712,1
73932,0
63045,0
28071,1
27483,1
26214,1
29571,1
4086,0
76743,0
36768,0
15812,1
56168,0
29976,1
22165,1
4353,1
75188,0
42432,0
23297,1
57299,0
59452,0
28617,1
40701,1
64877,0
74195,0
58300,0
67462,0
41236,0
70154,0
58201,0
57208,0
18164,1
76632,0
16427,1
25714,1
71466,0
17386,1
70850,0
14892,1
76818,0
145,1
60864,0
28940,1
7026,1
37366,0
76705,0
10282,1
76510,0
58866,0
42182,1
26028,1
25736,1
64683,0
77779,0
19968,1
39856,1
3331,1
56800,0
18891,1
43028,0
61465,0
55028,0
70365,0
38912,0
43776,0
72159,0
46426,0
22628,1
48715,0
41683,1
26964,1
76541,0
64218,0
31993,1
59235,0
59292,0
59739,0
31381,1
29936,1
9826,1
45738,0
41644,1
47575,0
66599,0
43270,0
8082,0
71221,0
61898,0
2654,0
16443,1
55513,0
54893,0
12877,1
25066,1
18985,1
28828,1
15519,1
53575,0
74212,0
42942,0
10687,1
57623,0
22391,1
78691,0
23863,1
12880,1
21089,1
27782,1
61790,0
61110,0
47861,0
77284,0
72538,0
46235,0
10669,0
68946,0
6537,0
65221,0
67705,0
43281,0
23771,1
54454,0
51130,0
14341,1
57487,0
51510,0
41075,1
78443,0
74944,0
55435,0
12017,1
22700,1
66303,0
26094,1
69732,0
65067,0
3423,0
42209,0
46348,0
24696,1
26792,1
69450,0
6853,1
10897,1
77832,0
2561,0
16973,1
11338,1
3232,0
66643,0
40730,0
2141,0
28852,1
33555,1
20810,1
38267,0
7629,1
78648,0
42781,1
72981,0
46403,0
53215,0
68692,0
48629,0
22256,1
75994,0
70789,0
76576,0
16108,1
57151,0
67789,0
49893,0
42239,0
51472,0
64288,0
75184,0
32645,1
44653,0
16179,1
58833,0
8597,1
74142,0
7676,1
62118,0
17505,1
22902,1
52809,0
6323,1
12830,1
45377,0
16207,1
70985,0
44162,0
41311,1
1646,1
63892,0
31765,1
63196,0
3027,0
10973,1
21155,1
12843,1
20976,1
44711,0
29402,1
26183,1
49010,0
14662,1
52186,0
2644,0
40014,0
26760,1
46606,0
12529,1
77872,0
50202,0
22166,1
51259,0
10619,1
10485,1
37749,0
71534,0
39068,0
1962,1
6194,0
65749,0
31576,1
54936,0
69813,0
26688,1
29828,1
31658,1
21720,1
62654,0
30285,1
33378,1
11138,1
61926,0
39923,0
909,0
22293,1
63547,0
58197,0
14038,1
76886,0
25352,1
77426,0
48598,0
28353,1
22934,1
42277,0
68986,0
40899,0
62479,0
10531,1
50677,0
61460,0
46953,0
53079,0
4115,0
29054,1
28676,1
74656,0
38226,0
44778,0
26248,1
39246,0
8822,1
58090,0
47066,0
22675,1
25794,1
40541,0
5761,0
27814,1
16949,1
14890,1
17257,0
16373,1
36210,1
58574,0
72867,0
48408,0
61019,0
32495,1
51172,0
70895,0
54417,0
31742,1
61720,0
39025,0
48320,0
70092,0
5690,0
59489,0
29408,1
30507,1
3903,1
28696,1
37714,0
16955,1
46098,0
68008,0
59578,0
58423,0
69215,0
73607,0
44809,0
12761,1
58184,0
46722,0
55618,0
12705,1
26905,1
24069,1
64571,0
22033,1
32337,1
33456,1
33142,1
63282,0
73209,0
22831,1
36989,1
48801,0
76652,0
69789,0
775,0
54121,0
21053,1
40379,1
2393,0
50911,0
46800,0
39575,0
51806,0
49358,0
11317,1
76735,0
29041,1
27499,1
31327,1
62734,0
68327,0
51111,0
53826,0
38468,0
51753,0
63361,0
5526,0
16132,1
50857,0
19609,1
25363,1
68007,0
78341,0
62352,0
48107,0
58039,0
19695,1
45650,0
49267,0
31654,1
19715,1
3784,1
12161,1
31497,1
26557,1
42067,1
76014,0
19180,1
11359,1
14676,1
44546,0
53657,0
65023,0
18216,1
13677,1
59605,0
23080,1
49037,0
63228,0
16227,1
27185,1
66656,0
77009,0
71543,0
62059,0
54293,0
5118,0
10968,1
12424,1
46693,0
13805,1
57924,0
26973,1
7632,1
30813,1
76621,0
76669,0
67244,0
77862,0
32039,1
156,0
43576,0
37468,0
75150,0
30221,1
63192,0
23583,1
25824,1
48269,0
24249,1
39798,1
1252,1
1851,0
16361,1
136,1
32730,1
26614,1
54862,0
41121,0
15095,1
57500,0
32520,1
75472,0
62705,0
25143,1
57461,0
18747,1
14667,1
56310,0
10747,1
18731,1
58072,0
12382,1
25889,1
1376,1
64445,0
38798,0
45086,0
68823,0
12704,1
65927,0
37742,1
18752,1
39963,0
37023,0
56483,0
61229,0
65441,0
8740,1
17511,1
46092,0
41102,1
46577,0
32170,1
11442,1
12568,1
61142,0
59898,0
28953,1
30567,1
21731,1
53481,0
79065,0
16210,1
7705,1
28449,1
53845,0
9207,0
43225,0
14306,1
4366,1
32983,1
70441,0
70144,0
726,0
64342,0
4132,1
1336,1
33106,1
48412,0
23538,1
36150,1
5969,1
44757,0
19041,1
15369,1
77959,0
38887,0
52616,0
59725,0
27646,1
42740,1
45777,0
50011,0
61073,0
48583,0
49475,0
59352,0
12379,1
46797,0
30750,1
36957,0
62191,0
52591,0
20509,1
59756,0
55312,0
65385,0
76387,0
55186,0
42072,1
7865,1
12501,1
1513,0
47390,0
64048,0
59858,0
27628,1
3657,0
23784,1
58873,0
15559,1
63602,0
41508,1
6682,1
74339,0
69571,0
64177,0
17527,1
859,0
74920,0
15020,1
51010,0
3386,1
51085,0
32347,1
15743,1
17581,1
33139,1
2596,0
18272,1
18804,1
77851,0
148,1
54000,0
27043,1
20763,1
6031,1
69414,0
3992,1
29241,1
41746,1
28458,1
12835,1
15564,1
19606,1
48713,0
39245,0
1254,0
15677,1
72503,0
17326,1
17559,1
7634,1
70686,0
58672,0
25743,1
58642,0
65965,0
74271,0
41372,0
60532,0
77016,0
63284,0
5766,1
49550,0
54842,0
39050,0
10309,1
20062,1
14851,1
39720,0
28229,1
19823,1
20818,1
6629,1
10044,1
1269,0
76440,0
16581,1
37702,1
64673,0
46867,0
50801,0
32439,1
70338,0
26102,1
54955,0
8540,1
56661,0
71100,0
14493,1
52857,0
58560,0
18898,1
31307,1
26645,1
61482,0
12778,1
45983,0
49552,0
50736,0
33081,1
16566,1
55831,1
52223,0
72536,0
45436,0
45715,0
40373,1
60456,0
6946,0
12799,1
71202,0
74398,0
47524,0
61247,0
46690,0
62075,0
1557,0
54026,0
2570,0
22800,1
71675,0
45398,0
66062,0
4965,1
63274,0
5288,0
43354,0
20009,1
23111,1
18203,1
65294,0
72789,0
31840,1
65184,0
21200,1
63919,0
58572,0
52947,0
46920,0
38432,1
45991,0
67963,0
22639,1
7426,1
17193,1
58849,0
26478,1
21142,1
46557,0
55889,0
59205,0
19264,1
75180,0
7833,1
5154,1
9098,1
37747,1
65288,0
53235,0
21162,1
49051,0
36112,1
17600,1
39379,1
53409,0
46876,0
24420,1
10706,1
19531,1
78969,0
40945,1
70485,0
56401,0
73291,0
12250,1
53615,0
51065,0
14183,1
52641,0
157,0
49239,0
56876,0
64621,0
25492,1
3372,0
68149,0
16365,1
39504,0
22081,1
75117,0
48621,0
57307,0
33097,1
37379,1
72929,0
45723,0
58305,0
70617,0
28659,1
6186,0
3722,1
73323,0
4620,0
25764,1
62818,0
10982,1
68088,0
50332,0
9755,0
52308,0
66946,0
55562,0
28170,1
8863,1
49634,0
65080,0
45120,0
21202,1
77194,0
42338,1
59661,0
42793,1
39152,0
4858,1
7110,1
32615,1
15388,1
43483,0
19601,1
45460,0
15143,0
28271,1
4300,0
44337,0
60224,0
756,0
58654,0
13096,1
26408,1
46689,0
31680,1
74842,0
30106,1
36564,0
3641,0
44826,0
47563,0
74513,0
41887,1
55694,0
68888,0
76496,0
32120,1
56161,0
5864,0
42650,0
23715,1
58893,0
60339,0
53554,0
25345,1
12587,1
10741,1
71068,0
78052,0
45554,0
60778,0
67567,0
62164,0
22262,1
31397,1
23342,1
11050,1
50840,0
29179,1
9283,1
52723,0
50705,0
16046,1
45360,0
40448,1
45996,0
75377,0
48841,0
49500,0
64689,0
42602,0
54924,0
12782,1
6538,0
41243,0
37350,0
23795,1
33068,1
7700,1
37271,1
19081,1
10698,1
11549,1
21519,1
64998,0
43613,0
31204,1
47012,0
48021,0
29653,1
33501,1
39592,0
64325,0
13760,1
79245,0
2381,0
76197,0
76960,0
50876,0
32042,1
28529,1
5929,1
70740,0
4227,0
37426,1
42252,0
8659,1
56241,0
39822,1
78826,0
43056,0
63891,0
62669,0
18103,1
23154,1
65020,0
64201,0
27109,1
28801,1
20410,1
14553,1
15945,1
58223,0
75240,0
54156,0
17746,1
77562,0
14267,1
30380,1
77135,0
38303,0
11402,1
18677,1
30121,1
1650,0
54097,0
12553,0
67328,0
70424,0
25870,1
10811,1
59865,0
61848,0
16686,1
54046,0
60973,0
4351,1
55076,0
7434,1
71249,0
46543,0
39944,0
78251,0
25028,1
56553,0
45248,0
48702,0
26783,1
6769,0
44955,0
27816,1
21191,1
3528,0
51471,0
10260,1
32712,1
75830,0
15930,1
67253,0
64552,0
101,0
33400,1
42433,0
65900,0
6867,0
9807,0
61353,0
76278,0
55431,0
24521,1
50098,0
64468,0
40579,0
434,0
42659,0
58365,0
53586,0
23565,1
27445,1
45676,0
1764,1
908,1
77967,0
636,0
69176,0
21223,1
16857,1
17990,1
43977,0
66036,0
632,0
65689,0
46652,0
76123,0
24000,1
11805,0
23329,1
72372,0
16665,1
61958,0
74447,0
5558,1
4106,0
19504,1
61346,0
64465,0
72385,0
48001,0
37386,1
21242,1
52253,0
42799,1
47349,0
47768,0
13565,1
56703,0
40690,1
30911,1
41603,1
1174,0
21744,1
24845,1
78512,0
55881,0
7166,1
30525,1
77710,0
39971,0
5439,1
62537,0
47616,0
79136,0
5659,0
5511,0
58149,0
58730,0
47113,0
51330,0
11811,0
13338,1
72630,0
40441,1
51153,0
14689,1
28448,1
9611,1
76835,0
47333,0
14403,1
79075,0
20709,1
65810,0
73198,0
51832,0
21426,1
75713,0
54647,0
60932,0
43903,0
78704,0
40862,0
24257,1
42707,1
36552,0
42379,0
30025,1
39538,0
43393,0
38876,1
6807,0
75519,0
18,0
54128,0
28202,1
41448,0
62267,0
47053,0
40658,0
43623,0
22809,1
28183,1
16187,1
10088,1
30217,1
23124,1
6611,0
68895,0
31754,1
45342,0
19036,1
18138,1
62086,0
38025,0
15188,1
41364,0
50029,0
62343,0
78576,0
20520,1
50518,0
66726,0
27179,1
16909,1
44339,0
10689,1
29893,1
67732,0
7087,0
62508,0
20879,1
17025,1
39655,0
68666,0
39299,0
23120,1
49493,0
44438,0
30819,1
48533,0
12269,1
8384,0
28436,1
13626,1
30123,1
3798,1
25681,1
74925,0
10436,1
2749,0
23685,1
52487,0
3808,1
46966,0
46236,0
30680,1
68973,0
22748,1
11463,1
74549,0
75027,0
58177,0
1742,0
28833,1
45151,1
61177,0
42227,0
49952,0
14900,1
54341,0
70091,0
57777,0
60003,0
33235,1
76858,0
58784,0
64731,0
33563,1
28733,1
32441,1
52313,0
25033,1
31817,1
64092,0
52657,0
57400,0
61415,0
29629,1
62028,0
19611,1
30104,1
71849,0
8395,0
16878,1
20441,1
63011,0
66676,0
72988,0
65562,0
76315,0
42508,0
27288,1
4720,0
1617,0
25339,1
56989,0
44368,0
2743,0
3229,1
28415,1
49242,0
1409,0
26253,1
38742,0
55547,0
55260,0
923,1
69277,0
56376,0
52772,0
31652,1
67717,0
68599,0
38368,0
59494,0
65215,0
55958,0
65155,0
39835,0
72775,0
67461,0
20611,1
27111,1
15639,1
51599,0
76595,0
3745,0
25452,1
6316,1
55969,0
65701,0
32747,1
66911,0
55268,0
76419,0
38622,0
37361,0
20903,1
49930,0
5205,0
19201,1
37952,0
73181,0
7178,0
79193,0
72455,0
65638,0
55463,0
63401,0
21620,1
33164,1
39548,0
72524,0
32280,1
66286,0
8833,0
5163,1
10616,1
53635,0
61030,0
6637,1
63871,0
65957,0
25034,1
46901,0
24517,1
18646,1
73454,0
61134,0
69675,0
73866,0
24895,1
18399,1
2366,0
68538,0
5340,0
809,1
38844,0
21767,1
40059,1
38722,0
41096,0
22264,1
69397,0
17231,1
42543,0
43655,0
36626,0
49301,0
2670,0
3594,0
69856,0
67436,0
31228,1
28732,1
48036,0
31737,1
32911,1
15087,1
42681,1
43008,0
14444,1
20961,1
30465,1
18031,1
62057,0
64981,0
30986,1
73452,0
9064,1
45692,0
68840,0
10311,1
68945,0
54690,0
36557,0
6603,1
72392,0
3310,1
26397,1
18693,1
10841,1
66866,0
9063,1
26901,1
8887,1
8080,1
12622,1
51417,0
62123,0
73236,0
51563,0
67641,0
44734,0
70833,0
44486,0
38788,0
13182,1
39242,0
22146,1
71719,0
41934,1
72673,0
7440,1
33321,1
43817,0
15145,1
68002,0
51406,0
31355,1
36115,1
31549,1
15299,1
38879,1
1737,0
78626,0
7773,1
63400,0
28747,1
30781,1
14603,1
72114,0
58546,0
17406,1
69109,0
19684,1
49447,0
66115,0
66847,0
18865,1
51324,0
42287,1
52289,0
61310,0
2095,0
29007,1
54580,0
51797,0
40243,1
3884,1
20830,1
3742,0
59595,0
51075,0
78353,0
78095,0
10824,1
7350,1
38875,1
17134,1
15572,1
75072,0
60702,0
72968,0
42148,0
71296,0
2477,0
759,0
60269,0
22014,1
58448,0
66778,0
23040,1
68861,0
76475,0
41278,0
3901,1
52040,0
53848,0
51920,0
74663,0
18281,1
7911,1
42495,0
24405,1
47132,0
13922,1
17940,1
20415,1
8866,1
1027,0
72892,0
38352,0
61814,0
50884,0
23176,1
49028,0
12742,1
54410,0
280,0
25290,1
68819,0
43449,0
17573,1
12430,1
41687,1
47728,0
79324,0
41022,0
3591,1
25221,1
66069,0
59978,0
47024,0
16475,1
55814,0
52361,0
72,0
60437,0
33647,1
14273,1
4378,1
68207,0
62113,0
22432,1
7484,1
57033,0
77932,0
61506,0
24587,1
38420,0
67762,0
43658,0
14440,1
28938,1
17614,1
48384,0
12528,1
69142,0
42728,1
62489,0
25610,1
53769,0
69245,0
11686,1
26607,1
50105,0
55008,0
60617,0
64243,0
51,1
16760,1
22709,1
57025,0
74046,0
61633,0
8413,0
69627,0
51465,0
50825,0
32091,1
18977,1
12867,1
27162,1
52778,0
25137,1
30568,1
7874,1
64220,0
53888,0
66829,0
32594,1
72197,0
3458,0
76141,0
14286,0
70538,0
479,0
50531,0
54062,0
45615,0
47405,0
45939,0
72366,0
10848,1
18885,1
24571,1
24450,1
28303,1
1465,0
14843,1
47429,0
59308,0
20773,1
54095,0
20085,1
73854,0
14774,1
57613,0
3356,0
53023,0
67852,0
15451,1
68544,0
8629,1
75783,0
12899,1
10605,0
16336,1
9739,1
66743,0
29730,1
43130,0
39795,1
60811,0
75835,0
869,0
48169,0
25842,1
22827,1
37611,0
26881,1
74550,0
50753,0
15503,1
44207,0
8872,0
57180,0
47522,0
33276,1
26684,1
79239,0
19710,1
78503,0
60033,0
6241,0
55161,0
37015,0
23144,1
27050,1
17925,1
11357,1
68737,0
76730,0
9831,1
30744,1
48024,0
78634,0
12668,1
16824,1
27654,1
32819,1
67152,0
48947,0
737,0
26830,1
73258,0
75405,0
48591,0
64570,0
4646,0
76314,0
67198,0
48815,0
63227,0
793,1
63886,0
2498,0
56303,0
31558,1
64000,0
26472,1
73740,0
39183,1
23994,1
54785,0
15295,1
73743,0
8993,0
40662,1
16177,1
39953,0
32531,1
42891,0
78054,0
14331,1
51469,1
21201,1
79297,0
54601,0
12125,1
23374,1
31007,1
488,0
16635,1
68990,0
7859,1
75170,0
17740,1
55552,0
67631,0
10888,1
18502,1
51225,0
30875,1
14005,1
26699,1
69833,0
77495,0
26035,1
41415,0
36740,0
73938,0
63595,0
11387,1
53801,0
14737,1
55489,0
48264,0
16544,1
32662,1
62451,0
74579,0
31198,1
4114,1
24992,1
3734,0
21903,1
22138,1
2626,1
79309,0
48766,0
25983,1
27395,1
70287,0
26234,1
1402,0
21646,1
66094,0
43684,0
7021,0
28798,1
5109,0
24555,1
37592,0
66379,0
26858,1
10728,1
13150,1
46774,0
1820,0
61799,0
64891,0
53440,0
48153,0
79218,0
27806,1
41651,1
49013,0
20176,1
9961,1
66153,0
14333,1
12285,1
52810,0
16032,1
58558,0
9019,1
13818,1
33000,1
74629,0
5464,0
41545,0
32777,1
36933,0
36106,1
50716,0
43380,0
61694,0
49135,0
50713,0
16854,1
46260,0
61252,0
72499,0
7585,1
4639,0
4600,0
18460,1
10414,1
11589,1
20728,1
7382,0
51117,0
50040,0
17837,1
5451,1
55769,0
48809,0
41632,0
46666,0
45079,0
18665,1
29381,1
39511,0
42748,1
77248,0
30268,1
62588,0
494,0
59490,0
59204,0
21421,1
70875,0
3130,0
66753,0
29442,1
53433,0
31114,1
78837,0
1720,1
23042,1
64228,0
46184,0
3640,0
12431,1
19583,1
48334,0
46759,0
4286,0
55899,0
64594,0
15240,1
20457,1
50322,0
61278,0
40412,1
5824,1
45073,0
3819,0
59969,0
76398,0
46934,0
29227,1
21997,1
73887,0
30143,1
77738,0
60079,0
9919,1
64090,0
50208,0
61476,0
21269,1
76522,0
49066,0
3486,0
54967,0
21210,1
67693,0
67275,0
67473,0
6401,1
12447,1
1167,1
16624,1
30566,1
38319,1
37027,0
28999,1
71257,0
37814,1
40125,0
2901,0
60072,0
10273,1
69499,0
43269,0
68983,0
18274,1
65114,0
43694,0
48527,0
50465,0
8555,0
22802,1
62287,0
39362,1
60883,0
70357,0
43032,1
42989,0
74820,0
55944,0
264,1
25820,1
16377,1
67636,0
75037,0
46886,0
38237,0
29978,1
2143,1
21976,1
65811,0
60474,0
65187,0
3174,0
53328,0
47478,0
64816,0
67494,0
9309,0
29217,1
67434,0
2972,0
61727,0
57778,0
60372,0
23533,1
42535,0
15245,1
39162,1
70262,0
38256,0
44455,0
25982,1
5408,1
12979,1
3929,1
26072,1
51401,0
65546,0
10184,1
54801,0
41767,1
65833,0
9757,0
5448,0
13657,1
40678,0
64106,0
44437,0
57797,0
20388,1
5974,1
74413,0
572,1
11880,1
49527,0
9650,0
54817,0
68381,0
46511,0
15921,1
56982,0
74017,0
57516,0
9781,1
23264,1
54259,0
10040,1
58634,0
22929,1
38606,0
14089,1
60793,0
38376,0
12825,1
9548,1
29293,1
37631,1
21765,1
49349,0
49946,0
12700,1
37259,0
63830,0
67167,0
68309,0
58500,0
50001,0
15370,1
61255,0
25144,1
36520,1
28685,1
20778,1
28846,1
36621,0
26817,1
59892,0
24322,1
63607,0
13867,1
43995,0
30642,1
64665,0
69664,0
49436,0
8810,1
70508,0
22884,1
5754,0
68271,0
36660,0
3427,0
54880,0
70602,0
50864,0
56217,0
75553,0
59390,0
13209,1
16604,1
72036,0
39653,1
31330,1
347,1
71661,0
59575,0
62038,0
55230,0
75957,0
51337,0
65948,0
32589,1
71726,0
79301,0
49750,0
48997,0
17671,1
470,0
59275,0
65719,0
13368,1
64525,0
67447,0
78228,0
1548,0
17277,1
75847,0
65941,0
59065,0
21058,1
28022,1
60146,0
58530,0
65599,0
70390,0
6535,1
13917,1
38817,0
54131,0
73851,0
24156,1
74696,0
54411,0
75948,0
60917,0
40431,1
54694,0
23831,1
51711,0
18650,1
78545,0
70703,0
58675,0
43010,0
78652,0
32566,1
72080,0
20779,1
40583,0
9656,1
53809,0
8376,0
69892,0
13908,1
50501,0
76113,0
49420,0
74033,0
9426,1
77350,0
55828,0
18702,1
40756,0
59470,0
78564,0
14714,1
24920,1
4740,0
3189,0
45662,1
43548,0
41140,0
47221,0
48275,0
58502,0
55651,0
29628,1
62784,0
33317,1
1124,1
42100,1
6965,0
11245,0
4027,1
78958,0
56379,0
7152,1
24937,1
53500,0
7024,0
37187,1
24605,1
53655,0
55538,0
28813,1
22808,1
48063,0
16996,1
72328,0
33225,1
25344,1
59922,0
68089,0
31067,1
53689,0
50420,0
73653,0
37987,1
63315,0
56325,0
2888,0
24911,1
78458,0
65862,0
38293,1
71915,0
42259,0
73390,0
55342,0
16536,1
15499,0
16611,1
30897,1
54591,0
58279,0
7805,1
63759,0
44927,0
15629,1
57411,0
997,0
15518,1
24300,1
2579,0
41893,1
22982,1
10792,0
14854,1
64585,0
38262,0
665,1
9968,1
49639,0
6046,0
24084,1
44053,0
60306,0
50629,0
61655,0
23247,1
15146,1
1048,0
9356,1
28761,1
50688,0
39442,0
8061,1
49472,0
69372,0
26635,1
61275,0
32650,1
59688,0
51877,0
49211,0
48172,0
45399,0
41851,1
53301,0
62972,0
61516,0
77656,0
20217,1
20921,1
58669,0
69845,0
51068,0
77568,0
10459,1
11593,1
52350,0
10765,1
28408,1
72721,0
65636,0
44835,0
47764,0
17303,1
21656,1
6774,1
24363,1
19311,1
36188,1
31717,1
52645,0
65013,0
4301,0
27305,1
55039,0
19791,1
40907,1
24681,1
68054,0
40513,0
10527,1
32021,1
70135,0
22606,1
5239,0
73512,0
15030,1
74000,0
67425,0
74558,0
64131,0
77444,0
16663,1
1653,0
71474,0
41360,0
65322,0
43881,0
20080,1
65951,0
18554,1
47647,0
18706,1
18775,1
15622,1
39309,1
66339,0
1763,0
22590,1
8300,1
13415,1
698,0
75369,0
72232,0
24100,1
74058,0
65675,0
54015,0
27000,1
66458,0
78209,0
33438,1
71847,0
47082,0
54532,0
57036,0
63687,0
46814,0
48856,0
67784,0
47886,0
71015,0
57525,0
20493,1
73411,0
38942,0
75720,0
17238,0
15294,1
28569,1
8332,1
18047,1
54426,0
41646,1
23819,1
20732,1
15216,1
30619,1
30366,1
12822,1
18510,1
20468,1
72307,0
39539,0
12136,1
11195,1
43358,0
32131,1
40676,0
46729,0
66959,0
23046,1
36349,1
22753,1
18479,1
18635,1
60451,0
65946,0
65108,0
16153,1
49150,0
65239,0
5873,0
23823,1
42333,1
14541,1
8378,1
49197,0
15715,1
3083,0
66404,0
42295,1
2730,1
30376,1
3642,0
75861,0
43296,0
44171,0
15253,1
43677,0
39475,1
63247,0
59774,0
43526,0
54826,0
28975,1
23201,1
77151,0
29462,1
31222,1
4051,1
4177,0
73736,0
42995,0
44473,0
10212,0
60177,0
66331,0
62973,0
70983,0
3291,0
31914,1
16952,1
68756,0
60530,0
16893,1
65134,0
4774,0
9419,1
61176,0
3889,1
22327,1
63499,0
73425,0
57638,0
14039,1
50235,0
33511,1
63336,0
69850,0
59940,0
33471,1
61776,0
52904,0
39689,0
24267,1
11166,1
74236,0
21884,1
26388,1
28013,1
50580,0
74866,0
54399,0
1246,0
42349,0
2182,0
40053,1
58643,0
52180,0
20915,1
40140,1
44167,0
18993,1
76324,0
32979,1
27767,1
25925,1
21845,1
39698,0
77330,0
67210,0
9175,1
78988,0
23849,1
11342,1
18721,1
41736,1
47847,0
5665,0
53115,0
25963,1
52208,0
66819,0
18431,1
10618,1
60403,0
45156,0
31843,1
51242,0
55449,0
24066,1
55561,0
54164,0
19563,1
56494,0
71965,0
74363,0
62609,0
60069,0
40508,0
22564,1
13384,1
53180,0
50798,0
43924,0
78768,0
75413,0
46616,0
4874,1
30965,1
78183,0
